"state","location","both_sexes_2002","females_2002","males_2002","both_sexes_2003","females_2003","males_2003","both_sexes_2004","females_2004","males_2004","both_sexes_2005","females_2005","males_2005","both_sexes_2006","females_2006","males_2006","both_sexes_2007","females_2007","males_2007","both_sexes_2008","females_2008","males_2008","both_sexes_2009","females_2009","males_2009","both_sexes_2010","females_2010","males_2010","both_sexes_2011","females_2011","males_2011","both_sexes_2012","females_2012","males_2012"
"Missouri","Jefferson County",57.2,48.8,65.8,57.3,48.6,66.3,55.9,47.1,65,56.2,47.3,65.4,57.1,48.8,65.6,57,49.3,65,57.5,48.2,67.1,55.2,46.2,64.5,54.3,45.5,63.4,54.4,45.4,63.7,53,43.6,62.8
"Missouri","Johnson County",51.9,45.2,58.9,51.7,44.7,59,50.1,42.8,57.6,51,43.4,58.9,52.1,44.3,60.3,52.6,44.5,61.1,55.1,46.1,64.3,54.2,45.1,63.7,53.7,44.9,63,54.3,45.1,63.8,53.4,43.5,63.7
"Missouri","Knox County",42.7,32.3,53.5,44.2,33.8,55,43.4,33.1,54,43.7,33.3,54.5,44.6,34.6,55,45.5,35.8,55.6,47.3,36.5,58.5,47.5,37.3,58.1,47.2,37.3,57.5,48.1,38,58.5,47.6,37.2,58.4
"Missouri","Laclede County",42.5,35.8,49.5,41.9,35.1,48.9,41.2,34.3,48.4,42.8,35.7,50.2,44.1,37.2,51.2,44.4,38.1,50.8,44.3,37,51.8,42.8,36.3,49.6,42.7,36.5,49.2,42.8,37,48.9,41.6,35.2,48.1
"Missouri","Lafayette County",49.4,42.9,56.2,49,42.3,55.9,47.2,40.3,54.2,47.9,40.9,55.1,48.6,41.6,55.9,48.7,41.8,55.9,49.8,42.1,57.7,49.9,42.6,57.5,49.2,42.2,56.4,49.2,41.9,56.7,48.8,40.9,57.1
"Missouri","Lawrence County",42.9,36,50.1,42.9,35.7,50.4,41.7,33.9,49.8,42.6,34.5,51.1,43.3,35,52,42.9,34.8,51.3,44.4,35.1,54.1,43.2,34.1,52.7,43.8,34.7,53.2,43.6,34.5,53,42.5,32.9,52.5
"Missouri","Lewis County",45.5,35,56.4,46,35.4,56.9,45,34.5,55.9,45.6,34.8,56.7,46.3,35.9,57.1,46.7,36.5,57.2,47.5,36.6,58.9,46.6,36.4,57.3,47.6,37.7,57.9,48.8,38.7,59.4,47.6,37.1,58.5
"Missouri","Lincoln County",50.2,42,58.7,50.8,42.5,59.5,49.8,41.6,58.3,51.2,43,59.7,51.8,44.3,59.7,52.1,45.2,59.3,52.4,44.4,60.6,50.6,43.4,58,50.5,44,57.2,50.3,44.1,56.8,49.6,43.1,56.4
"Missouri","Linn County",46.4,36.2,57,46.8,36.6,57.3,45.5,35.5,55.9,46,35.8,56.5,47.8,38,58,48.5,39,58.3,50,40,60.4,49.9,40.4,59.8,49,40.2,58.2,49.7,40.8,58.9,49.6,40.3,59.3
"Missouri","Livingston County",47.6,38.3,57.2,47.7,38.4,57.2,46.7,37.5,56.2,47.5,37.9,57.5,48.8,39.6,58.3,48.3,39.4,57.6,49.9,40.4,59.8,49.4,40.4,58.7,49.6,41.2,58.3,50.2,41.8,59,48.9,40,58.1
"Missouri","Macon County",44.7,37,52.6,45.9,38,54.1,44.7,36.9,52.8,45.5,37.4,54,45.7,37.7,54,47.2,39.4,55.2,48.2,39.9,56.8,48.5,40.5,56.7,48.7,41.3,56.5,49,41.3,57,48,39.8,56.4
"Missouri","Madison County",42.1,32.8,51.8,43.3,33.9,53.1,42.3,33,51.9,42.3,33.1,51.9,43.2,34.4,52.4,44.1,35.9,52.6,44.9,35,55.2,42.3,33.7,51.4,42.5,34.5,50.7,41.8,33.9,50,41.7,33.1,50.6
"Missouri","Maries County",45.2,34.9,56,46.3,35.9,57.2,45.3,34.8,56.1,46.5,35.9,57.5,46.7,36.3,57.4,46.9,37.2,57.1,47.8,37.1,58.8,48,38,58.4,48.6,38.8,58.7,47.7,38.1,57.7,47.1,37.2,57.5
"Missouri","Marion County",47.8,40.4,55.6,48.7,41.1,56.5,47.6,40.1,55.4,48.6,41,56.5,48.9,41.7,56.5,50.5,43.7,57.5,51.7,44.1,59.6,50.7,43.4,58.1,51.8,45.4,58.4,53.4,47.1,60,51.8,44.9,58.9
"Missouri","McDonald County",39.2,30.6,48.1,39.1,30.2,48.4,37.7,28.3,47.5,38.3,28.2,48.7,40,29.8,50.5,40.2,30.4,50.4,40.7,29.6,52.2,40.2,29.4,51.4,39.7,29.1,50.7,39.3,28.6,50.3,38.4,27.1,50.2
"Missouri","Mercer County",41.8,30.2,53.7,42.8,31.5,54.5,42.7,31.7,54.2,44.3,33.1,55.8,45.2,34.6,56.1,46,35.8,56.5,47.4,37.8,57.4,47.8,38.9,57.1,47.6,39.2,56.3,49.1,40.7,57.9,48.5,39.7,57.5
"Missouri","Miller County",48.2,38.1,58.7,48.9,38.7,59.4,47.1,37,57.7,48.1,38,58.6,48.5,38.7,58.7,49,39.9,58.5,49.4,38.9,60.2,47.6,37.7,57.9,45.7,36.5,55.2,46.1,37.1,55.5,45.7,36.2,55.6
"Missouri","Mississippi County",37.1,26.5,48.2,38.5,28.1,49.4,37.3,27.4,47.6,37.2,27.4,47.4,38.1,28.6,48,38.6,29.7,47.9,40.1,30.3,50.2,39,30,48.3,38.3,30.4,46.4,37,29.7,44.6,37.5,29.3,46
"Missouri","Missouri",54.3,46.5,62.5,54.4,46.4,62.7,53,45.1,61.3,53.8,45.9,62.1,54.5,47,62.2,55,48.1,62.1,55.9,48,64.1,54.9,47.5,62.6,54.5,47.7,61.6,54.6,47.9,61.6,53.6,46.4,61
