"state","location","both_sexes_2002","females_2002","males_2002","both_sexes_2003","females_2003","males_2003","both_sexes_2004","females_2004","males_2004","both_sexes_2005","females_2005","males_2005","both_sexes_2006","females_2006","males_2006","both_sexes_2007","females_2007","males_2007","both_sexes_2008","females_2008","males_2008","both_sexes_2009","females_2009","males_2009","both_sexes_2010","females_2010","males_2010","both_sexes_2011","females_2011","males_2011","both_sexes_2012","females_2012","males_2012"
"North Dakota","Slope County",58.4,48.6,68.6,60.3,50.5,70.6,58.2,48,68.9,57.7,47.7,68.2,56.9,47.3,66.9,57.8,47,68.9,58.4,46.1,71.2,56.8,43.7,70.4,55.7,44,67.8,56.8,44.6,69.4,55,42.5,67.9
"North Dakota","Stark County",68.4,60.8,76.2,68.8,61.1,76.7,66.7,58.9,74.9,66.7,59.2,74.4,66,59,73.3,66.4,58.3,74.8,67.4,59.2,75.9,67.6,59.4,76,67.1,59,75.5,68,59.6,76.8,67.1,58.2,76.3
"North Dakota","Steele County",67.1,58.6,76,68.5,60.1,77.2,67.1,58.5,75.9,67.2,59.1,75.7,67.1,59.6,74.8,68,59.6,76.7,69.7,61.5,78.3,70,61.7,78.6,69.9,62.5,77.6,71,63.7,78.6,69.4,61.8,77.3
"North Dakota","Stutsman County",63.2,54.7,71.9,64,55.7,72.7,62.4,54.3,70.9,62,54.4,69.9,61.6,54.9,68.6,62.3,54.9,69.9,63.2,56.2,70.4,63.1,56.6,69.9,62.5,56.7,68.5,63.2,57.7,69,61.7,55.8,67.8
"North Dakota","Towner County",62.8,53.7,72.3,64.3,55.3,73.6,63.2,54.4,72.4,62.4,53.9,71.2,61.1,53.3,69.2,62.2,53.6,71.1,65.3,58,72.8,65.5,58.3,72.9,65.5,58.3,73.1,65.8,58.4,73.4,63.8,56.3,71.7
"North Dakota","Traill County",66.4,57.6,75.5,67.8,59.2,76.7,66.1,57.5,75.1,66.5,58.3,75.1,65.7,58,73.6,66.6,58,75.5,68.7,60.8,77,69.2,61.5,77.2,69,62.1,76.1,69.9,63.1,76.9,68.8,61.9,76
"North Dakota","Walsh County",65.7,57.7,74,66.4,58.4,74.7,64.7,56.7,72.9,64.4,56.8,72.3,63.9,56.9,71.2,65.4,57.5,73.6,66.1,58.2,74.4,66.9,59.2,74.9,66.1,59,73.5,67.7,60.7,74.9,66,58.8,73.4
"North Dakota","Ward County",62.9,53.9,72.2,63.5,54.6,72.8,61.4,52.5,70.6,61.2,53.2,69.5,61.9,55.2,68.8,62.4,55,70.2,63.8,56.7,71.3,64,56.8,71.4,62.9,56.3,69.8,64.6,57.6,71.8,63.5,56.5,70.7
"North Dakota","Wells County",61.1,50.7,71.9,61.3,51,72.1,59.4,49.1,70,59.1,49.3,69.3,57.2,48.2,66.5,57.5,47.7,67.7,59.8,50.4,69.6,61,52.1,70.3,60.6,52.3,69.1,61.2,53,69.6,59.5,51,68.3
"North Dakota","Williams County",60.4,50.7,70.5,61.4,51.7,71.4,60.4,51,70.2,60.1,51.3,69.2,60.5,52.6,68.6,61.4,52.8,70.2,62.6,54.1,71.3,62.7,54.5,71.2,62.9,55.2,71,63.5,55.3,72.1,61.4,52.8,70.4
