"state","location","both_sexes_2002","females_2002","males_2002","both_sexes_2003","females_2003","males_2003","both_sexes_2004","females_2004","males_2004","both_sexes_2005","females_2005","males_2005","both_sexes_2006","females_2006","males_2006","both_sexes_2007","females_2007","males_2007","both_sexes_2008","females_2008","males_2008","both_sexes_2009","females_2009","males_2009","both_sexes_2010","females_2010","males_2010","both_sexes_2011","females_2011","males_2011","both_sexes_2012","females_2012","males_2012"
"Connecticut","Connecticut",66.2,59.9,72.9,67,61.1,73.1,65.5,59.6,71.6,65.9,60.5,71.5,65.3,59.6,71.1,66.3,60.6,72.3,66,60.9,71.3,66.4,61.2,71.8,66.3,61,71.8,66.4,61.3,71.7,65.3,59.8,70.9
"Connecticut","Fairfield County",69.1,62.6,75.9,69.8,63.8,76,68.2,62.3,74.4,68.4,63.1,74,67.6,61.9,73.5,68.3,62.5,74.3,67.8,62.5,73.3,68.2,62.7,74,68,62.3,74,68.2,62.6,74,67.2,61.3,73.4
"Connecticut","Hartford County",64.8,58.4,71.5,65.6,59.6,71.7,64,58.1,70.1,64.5,59.1,70.1,63.8,58.1,69.8,65.1,59.4,71,64.8,59.9,69.9,65.3,60.5,70.2,65.2,60.5,70.2,65.2,60.9,69.8,63.9,59,68.9
"Connecticut","Litchfield County",68.8,62.7,75.1,69.7,64,75.5,68.4,62.7,74.3,68.9,63.7,74.3,68.1,62.5,73.9,69.1,63.4,74.9,68.9,63.8,74.2,69.2,64,74.5,69,63.7,74.5,68.9,63.8,74.3,68.1,62.7,73.7
"Connecticut","Middlesex County",69.4,65.6,73.4,70.2,66.7,73.8,68.9,65.4,72.6,69.3,66,72.7,68.6,64.9,72.4,69.8,65.8,73.8,69.7,66.3,73.4,70.6,66.9,74.4,70.6,66.7,74.7,70.7,66.9,74.7,69.6,65.5,73.9
"Connecticut","New Haven County",63.9,57,71.1,64.7,58.3,71.4,63.2,56.7,69.9,63.6,57.6,69.8,63.1,56.8,69.6,64.2,57.8,70.8,63.7,58,69.6,64,58.3,70,63.9,58.1,70,64,58.4,69.9,62.7,56.6,69
"Connecticut","New London County",65.9,59.8,72.1,66.8,61.3,72.6,65.5,59.9,71.2,66.1,61.1,71.2,65.6,60.4,71,66.8,61.6,72.2,66.7,62.1,71.3,67.1,62.4,71.9,67.2,62.4,72.2,67.3,62.7,72.1,66.2,61.4,71.3
"Connecticut","Tolland County",68.5,63.9,73.2,69.4,65.3,73.7,68.2,64,72.6,68.7,64.8,72.7,68.3,64.1,72.7,69.4,65.1,73.9,69.5,65.6,73.5,70,66,74.2,70.2,65.9,74.7,70,65.6,74.5,69.1,64.7,73.7
"Connecticut","Windham County",60.8,52.8,69.2,61.9,54.4,69.5,60.4,53.1,67.9,60.9,54.5,67.5,60.3,53.8,67.1,61.6,55.2,68.2,61.1,55.4,66.9,61.9,56.2,67.9,62,56.2,68,62.3,56.8,67.9,61.2,55.7,66.9
