"state","location","both_sexes_2002","females_2002","males_2002","both_sexes_2003","females_2003","males_2003","both_sexes_2004","females_2004","males_2004","both_sexes_2005","females_2005","males_2005","both_sexes_2006","females_2006","males_2006","both_sexes_2007","females_2007","males_2007","both_sexes_2008","females_2008","males_2008","both_sexes_2009","females_2009","males_2009","both_sexes_2010","females_2010","males_2010","both_sexes_2011","females_2011","males_2011","both_sexes_2012","females_2012","males_2012"
"Indiana","Rush County",45.2,35.4,55.3,46.2,36.1,56.7,45.3,35.3,55.6,46.9,37.1,57.1,47.1,37.6,56.9,47.1,37.1,57.4,47.7,37.5,58.2,46.6,36.3,57.3,46.8,36.5,57.6,48.4,38.1,59,46.8,36.4,57.6
"Indiana","Scott County",41.2,31.1,51.7,42.2,31.9,52.9,41.2,31.2,51.4,41.8,32.4,51.5,42.2,33.5,51.3,43.1,34.1,52.4,43.6,35,52.6,42.7,34,51.8,42.9,34.7,51.5,43.9,36.1,52,43.1,35.1,51.4
"Indiana","Shelby County",47.1,39.6,54.9,48.5,40.6,56.7,46.8,39,55,48.2,40.6,56.1,48.8,41.5,56.4,49.8,41.7,58.1,49.9,41.9,58.2,48.5,40.3,57.1,48.9,40.6,57.5,50.6,42.3,59.2,49,40.5,57.8
"Indiana","Spencer County",49.9,38.7,61.4,50.9,39.9,62.4,49.6,39,60.6,50.8,41,60.9,51,42,60.3,51.8,42.7,61.3,52,42.7,61.6,51.2,42.2,60.6,51.2,42.6,60.1,53.2,45.2,61.6,51.3,43.3,59.7
"Indiana","St. Joseph County",59.5,50.8,68.5,60.2,51.6,69.1,58.7,50.4,67.3,59.6,51.9,67.5,60,53,67.2,60.1,53.1,67.4,59.7,52.9,66.6,58.4,51.6,65.5,58.6,52.1,65.4,58.9,53,65.1,57.8,51.6,64.3
"Indiana","Starke County",46.5,36.7,56.6,47.5,37.6,57.7,47,37.7,56.6,47.6,38.7,56.7,48.8,40.7,57.2,50.2,42,58.6,49.9,42,58,49.7,41.6,58.1,49.7,42,57.6,51.7,44.5,59.1,49.9,42.6,57.6
"Indiana","Steuben County",52.4,45,60.1,54,46.5,61.9,53,45.6,60.7,53.5,46.3,60.9,53.5,46.7,60.6,54,46.9,61.3,54.5,47.2,62.1,52.1,44.7,59.8,53.2,45.8,60.9,55,48.1,62.2,53.9,46.4,61.6
"Indiana","Sullivan County",41.8,31.4,52.6,43.5,32.9,54.5,42.1,31.9,52.7,43.1,33.4,53.1,43.4,34,53.1,44.5,34.6,54.7,44,34.4,54.1,43.3,33.5,53.5,44.1,34.6,54,44.3,35.1,53.8,41.5,32.6,50.7
"Indiana","Switzerland County",43.6,34.2,53.4,45.8,36.2,55.8,44.3,34.9,54,45.7,36.8,54.8,46.6,38.4,55.1,47.6,39.1,56.4,47,38.8,55.6,46.8,38.5,55.4,47.1,39,55.5,48.4,40.8,56.4,45.8,38,54
"Indiana","Tippecanoe County",55.5,47.5,63.8,56.4,48.3,64.9,54.9,46.9,63.2,54.3,46.7,62.2,55.1,47.8,62.6,55.1,47.5,63,55.8,47.9,63.9,54.5,46.5,62.8,54.6,46.7,62.7,55.7,48.2,63.6,53.8,46,61.8
"Indiana","Tipton County",47.3,39.5,55.2,48.1,40.1,56.4,47.3,39.4,55.5,48,40.2,56.1,49,41.4,56.8,51,43,59.3,49.5,41.2,58.2,49,40.1,58.2,50.8,42.1,59.8,52,43.6,60.8,50.3,41.5,59.3
"Indiana","Union County",45.3,35.6,55.4,46.7,36.8,57,45.6,36,55.5,46.7,37.4,56.2,46.1,37.5,55.1,47.1,38.2,56.4,47.7,38.5,57.1,47.8,38.9,57,48.4,39.8,57.4,48.8,40.5,57.5,47.3,38.8,56.2
"Indiana","Vanderburgh County",54.2,46.1,62.6,55,46.8,63.6,53.5,45.5,61.7,54.1,46.7,61.7,53.5,46.8,60.5,53.7,46.7,61.1,52.9,45.7,60.3,52.8,45.3,60.6,51.9,44.6,59.5,53.5,46.4,60.9,51.5,44.9,58.5
"Indiana","Vermillion County",45.9,35.6,56.6,46.6,36.4,57.2,44.5,35.1,54.3,45.1,36.5,54.1,44.8,36.8,53,46.4,38.3,54.7,45.5,37.7,53.6,43.9,36.2,51.7,44.3,36.9,51.9,45.9,38.9,53.1,43.7,36.7,51
"Indiana","Vigo County",50,39.8,60.7,51.1,40.8,61.8,49.2,39.2,59.5,50,40.7,59.7,49.1,40.4,58,51.4,42.3,60.7,50.7,41.6,60,50.1,41,59.6,50.6,41.7,59.8,51.9,43.3,60.8,49.5,40.8,58.5
"Indiana","Wabash County",44.6,34.4,55,45.8,35.7,56.3,45,35.2,55.1,46,36.6,55.7,46.9,38.1,56,48.5,39.5,57.9,47.8,39.1,56.7,46.8,38.1,55.7,48.1,39.4,57.1,48.7,40.7,57,47.9,39.6,56.4
"Indiana","Warren County",41.9,31.5,52.8,43.5,33,54.3,42.8,33,52.9,44.3,35.4,53.5,45,36.9,53.4,46.2,38.2,54.6,46.4,37.9,55.2,45.7,37.4,54.3,47.2,38.9,55.7,48.9,41,57.1,47.1,39.1,55.4
"Indiana","Warrick County",53.9,45.1,63.1,55,46,64.3,53.7,45,62.8,54.4,46.2,62.9,54.4,46.8,62.3,55,47.1,63.3,54.8,46.5,63.4,54.2,45.5,63.1,54.5,45.9,63.4,55.3,47.1,63.8,53,44.9,61.5
"Indiana","Washington County",40.8,31.3,50.7,42,32.2,52.1,40.4,30.9,50.3,41.3,32.4,50.6,41.1,32.9,49.6,42.5,33.9,51.5,43.3,34.3,52.5,41.9,32.9,51.3,43.1,34.3,52.2,44.7,36.1,53.6,42.7,34,51.6
"Indiana","Wayne County",45.6,38.1,53.4,46.5,38.6,54.6,44.9,37.2,52.8,45.9,38.4,53.8,46.6,39.3,54.1,47.1,39.4,55.2,46.6,38.7,54.9,45,37,53.4,45.2,37,53.6,46.6,38.6,54.9,44.6,36.2,53.3
"Indiana","Wells County",50,40.3,60,50.5,40.7,60.8,48.9,39.2,59,49.8,40.3,59.7,49.9,40.8,59.3,50,40.6,59.8,49.8,40.2,59.8,49,39.2,59.1,49.3,39.5,59.5,50.6,41.2,60.3,48.9,39,59.2
"Indiana","White County",46.5,37.1,56.2,47,37.4,56.9,46.2,36.9,55.7,47.5,38.7,56.7,47.9,39.3,56.7,48.9,40.1,58.1,49.9,40.9,59.2,49.5,40.2,59.1,49.3,40.2,58.7,51.2,42.5,60.3,49.3,40.3,58.6
"Indiana","Whitley County",50.5,41.4,59.9,51.1,42.2,60.4,49.8,41.4,58.6,50.9,43.1,59,51.1,44,58.5,51.7,44.6,59.1,51.7,44.9,58.9,50.6,43.8,57.6,51,44.7,57.6,52.6,47.1,58.3,51,45.1,57.2
