"state","location","both_sexes_2002","females_2002","males_2002","both_sexes_2003","females_2003","males_2003","both_sexes_2004","females_2004","males_2004","both_sexes_2005","females_2005","males_2005","both_sexes_2006","females_2006","males_2006","both_sexes_2007","females_2007","males_2007","both_sexes_2008","females_2008","males_2008","both_sexes_2009","females_2009","males_2009","both_sexes_2010","females_2010","males_2010","both_sexes_2011","females_2011","males_2011","both_sexes_2012","females_2012","males_2012"
"Florida","Okaloosa County",57.1,48.3,66.1,58.8,50.5,67.4,57.5,49,66.3,59.2,51.3,67.5,59.5,51.2,68.1,57.8,49.8,66.2,56.6,49.2,64.4,55.4,47.9,63.2,56.8,50.1,63.6,58.4,53.7,63.3,57.2,51.3,63.3
"Florida","Okeechobee County",46.5,38.8,54.6,48.5,40.7,56.6,47.3,39.5,55.5,46.8,40.1,53.8,46.4,39.7,53.3,46.2,39.6,53.1,44.5,38.2,51,45.1,38.6,51.8,47.8,41.3,54.5,48.1,42.6,53.8,48.1,41.9,54.5
"Florida","Orange County",56.2,48,64.8,57.6,49.3,66.2,56.5,47.9,65.5,56.8,49.1,64.8,55.9,48.1,64.1,55.7,47.6,64.1,54.4,46.7,62.4,55.2,47,63.7,56.4,49,64,57.2,51,63.7,57,50,64.3
"Florida","Osceola County",48.6,39.5,58,50.5,41.5,59.7,49.4,40.4,58.6,49.3,41.6,57.4,48.9,41.1,56.9,49.2,41.4,57.3,48.3,41,55.9,48.3,40.8,56,50,43.2,57.1,51.6,46,57.3,50.6,44.5,56.9
"Florida","Palm Beach County",63.1,57.2,69.2,64.2,58.3,70.3,62.5,56.3,69.1,62.2,56.6,68.1,60.9,54.8,67.2,60.8,54.3,67.4,59.3,53,65.9,59.3,52.5,66.3,60.9,54.1,67.9,61.4,55.3,67.8,61.8,54.9,69
"Florida","Pasco County",58.9,52.3,65.7,60.3,53.4,67.3,58.9,51.6,66.5,59,52.4,65.8,58.3,51.7,65.2,57.5,50.7,64.6,56.3,49.9,62.8,57.1,50.1,64.4,58.2,51.5,65.2,59.3,53.7,65,59.9,53.6,66.5
"Florida","Pinellas County",64.4,58.1,71,65,58.2,72,63.7,56.1,71.6,63.9,56.8,71.1,62.4,55.4,69.6,62.3,55.1,69.8,61.5,54.7,68.6,61.7,54.4,69.3,63.5,56.4,70.9,64.7,58.5,71.1,65,57.9,72.3
"Florida","Polk County",51.1,43,59.5,52.4,44.2,60.9,51.4,42.8,60.2,51.6,43.9,59.5,50.8,43,58.9,51,42.9,59.4,49.6,41.9,57.7,50.3,42.1,58.9,52.1,44.1,60.4,52.8,45.9,60,53.1,45.4,61.1
"Florida","Putnam County",45,36.8,53.6,46.6,38.2,55.3,45.6,36.7,54.7,44.9,37.1,53,43.9,35.9,52.1,44.2,35.9,52.9,42.1,33.8,50.6,42.1,33.4,51.1,43.2,34.9,51.8,43.7,36.4,51.3,43.8,35.7,52.2
"Florida","Santa Rosa County",54.4,47.2,61.7,56,49.7,62.6,54.7,48.3,61.3,57.5,51.3,63.9,57.3,50.6,64.3,55.2,48.8,61.8,54.6,49.1,60.3,54.9,49.2,60.9,56.5,52,61.2,59.5,56.9,62.1,57.7,53.9,61.7
"Florida","Sarasota County",68.1,62.9,73.4,69.4,64,75,68.2,62.3,74.3,67.9,62.5,73.4,66.8,61.1,72.6,66.6,60.5,72.8,65.2,59.3,71.4,65.2,59,71.7,67.2,61.2,73.5,68.8,63.3,74.5,68.6,62.6,74.8
"Florida","Seminole County",60.7,54.2,67.4,61.7,55.3,68.3,60.4,53.9,67.2,60.7,55.2,66.5,59.1,53.5,64.9,59,53.3,64.9,58.2,52.7,64,58.9,52.9,65,60.3,55.2,65.5,61.3,57.6,65.2,60.9,56.6,65.4
"Florida","St. Johns County",67.8,63.2,72.7,69.2,64.4,74.1,68,62.9,73.3,68.8,64.5,73.3,68,63.2,72.9,68,63,73.1,67.1,62.2,72.2,67.3,62.2,72.7,67.7,63.3,72.2,69.3,66,72.7,69,65.1,73
"Florida","St. Lucie County",60,52.4,67.8,61.3,53.8,69.1,59.8,51.8,68,59.6,52.6,67,58.1,51,65.5,57.8,50.6,65.2,55.5,48.7,62.5,55,48.1,62.2,56.1,49.5,62.9,56.2,50.7,61.9,57,50.9,63.3
"Florida","Sumter County",54.5,48.9,60.3,56.9,51.2,62.7,56.5,50.5,62.7,56.9,51.9,62,56.6,51.6,61.9,57,51.8,62.4,57.6,52.5,62.8,58.8,53.8,64.1,62.6,58.1,67.4,63.4,59.9,67.1,63.3,59,67.8
"Florida","Suwannee County",39,30.7,47.6,40.8,32.4,49.6,40.2,31.5,49.2,40.5,32.8,48.5,39.6,31.8,47.7,40.1,32.1,48.4,38.6,30.9,46.6,39.3,30.9,47.9,39.8,31.9,48.1,40.3,33.4,47.4,39,31.8,46.5
"Florida","Taylor County",39.9,32.4,47.7,41.7,33.9,49.9,41.9,33.8,50.2,42.7,35.7,49.9,42,34.9,49.4,41.7,34.6,49,39.7,33,46.7,39.9,32.7,47.4,41.9,34.4,49.6,43.3,36.6,50.3,42.5,35.3,49.9
"Florida","Union County",33.8,25.2,42.8,36.8,27.7,46.2,35.9,27.1,45.2,36.7,28.9,44.9,37,29.1,45.2,37.8,29.8,46.1,37.3,29.4,45.4,38,30.4,45.8,39.9,32.2,48,41,34.2,48.1,40.3,33,48
"Florida","Volusia County",60.5,54,67.3,61.6,55,68.5,60.2,53.2,67.6,60.3,53.9,66.9,58.6,51.9,65.6,57.8,50.7,65.1,57,49.7,64.5,56.7,49,64.8,57.6,50.3,65.1,58.4,52.2,64.9,57.7,50.9,64.7
"Florida","Wakulla County",48.1,37.6,59,50.5,40.1,61.4,49.9,39.5,60.7,51.5,42.1,61.3,51.5,42.3,61.1,51.5,42.5,60.8,50.3,40.7,60.2,51,41,61.3,52.5,43,62.3,53.9,45.1,63.1,52.7,43.3,62.5
"Florida","Walton County",49.3,42.2,56.6,52.5,45.4,59.9,52.4,44.9,60.1,54.3,47.6,61.3,54.5,47.8,61.4,54.8,48,61.8,53.5,47.2,59.9,53.4,46.6,60.3,54.2,48,60.5,56.9,51.9,62.1,54.7,49,60.6
"Florida","Washington County",35.4,25.4,45.7,37.4,27.1,48.1,36.8,26.3,47.6,37.5,27.8,47.6,37.5,27.9,47.3,37.2,27.9,46.7,35.2,26.8,43.9,36.2,26.9,45.7,36.9,28.2,45.9,37.5,29.8,45.4,37.3,28.9,46
