"state","location","both_sexes_2002","females_2002","males_2002","both_sexes_2003","females_2003","males_2003","both_sexes_2004","females_2004","males_2004","both_sexes_2005","females_2005","males_2005","both_sexes_2006","females_2006","males_2006","both_sexes_2007","females_2007","males_2007","both_sexes_2008","females_2008","males_2008","both_sexes_2009","females_2009","males_2009","both_sexes_2010","females_2010","males_2010","both_sexes_2011","females_2011","males_2011","both_sexes_2012","females_2012","males_2012"
"Oregon","Linn County",53.6,45.4,62,54.7,47.5,62.2,52.6,45.2,60.3,53.9,47.2,60.9,53.9,48,60.1,55.1,49,61.5,55.2,49.5,61.1,56.2,50.4,62.2,56.9,51.9,62.1,57.7,53.5,62.1,57.8,53.1,62.6
"Oregon","Malheur County",44.6,33.3,56.3,46.2,35.3,57.4,43.4,32.3,55,43.7,33,54.8,43.6,33.6,54,44.6,34,55.6,42.3,32.3,52.7,42.5,32.1,53.3,36.7,27.2,46.5,43.3,33,53.9,42.4,31.6,53.7
"Oregon","Marion County",54.9,47.3,62.8,55.9,49.2,62.9,53.6,46.3,61.2,55.1,48,62.4,55,48.5,61.8,55.1,48.2,62.3,54.7,48.2,61.5,56,49.2,63,57.1,50.8,63.5,57.3,51.6,63.1,56.8,50.6,63.3
"Oregon","Morrow County",52.6,42.6,63,52.7,43.7,62.1,50.5,41,60.3,50.7,41.5,60.2,50,41.4,58.9,50.9,41.8,60.2,50.9,42.2,59.9,51.7,43.2,60.6,52.2,44.2,60.5,53.4,45.9,61.1,53.1,44.8,61.6
"Oregon","Multnomah County",64.1,58,70.4,65.1,60,70.3,63,57.6,68.6,63.4,58.4,68.4,63.4,59.1,67.9,63.8,59,68.7,63.9,59.6,68.3,64.7,60.2,69.2,64.9,61.1,68.9,65.6,62.5,68.8,65.1,61.6,68.8
"Oregon","Oregon",59.7,52.8,66.8,60.7,54.8,66.9,58.7,52.3,65.3,59.7,53.9,65.9,59.6,54.3,65.1,60.1,54.5,66,59.7,54.3,65.2,60.6,55.1,66.2,61.5,56.6,66.6,62.2,57.8,66.6,61.7,57,66.6
"Oregon","Polk County",56.3,50.3,62.5,57.2,52.1,62.5,55,49.3,61,55,49.8,60.5,55.6,50.8,60.5,57,51.7,62.5,56.9,52.1,61.9,58.4,53.6,63.2,59.2,55,63.5,61.2,57.5,65.1,60.2,55.9,64.7
"Oregon","Sherman County",57.2,48.1,66.7,58.8,50.9,67,57.4,49.7,65.5,59.1,52.2,66.1,59.5,53.7,65.5,61,55.3,66.9,61.8,57.1,66.6,64,60.2,68,66.6,63,70.4,67.6,64.8,70.6,67.1,63.7,70.6
"Oregon","Tillamook County",59.2,52.3,66.3,60.8,54.8,67,58.4,51.8,65.2,59.7,53.5,66.1,58.9,53.1,64.8,59.7,53.8,65.8,58.3,53.2,63.6,59.9,55.1,64.9,61.1,56.9,65.4,62.2,58.7,65.9,61.9,57.8,66.1
"Oregon","Umatilla County",50.1,40.5,60.1,51.3,42.6,60.3,49.2,40.1,58.5,50.6,42,59.6,50.2,42.3,58.3,51.1,42.9,59.6,50.9,43.2,58.9,52,44.4,59.8,54.1,47,61.4,54.1,47.6,60.9,53.7,46.3,61.3
"Oregon","Union County",57.7,50.9,64.8,58.5,52.3,64.8,55.8,49.2,62.6,56.3,50.2,62.7,55.3,49.8,61.1,54.4,48.4,60.7,54,48,60.3,54.5,48.2,61.1,55.8,49.7,62.1,57,51.2,63.1,55.8,49,62.8
"Oregon","Wallowa County",57.1,48.2,66.3,59,50.9,67.3,57,49,65.3,58.8,51.7,66.2,58.1,52,64.4,58.2,52,64.5,58.5,53.1,64.1,59.4,53.7,65.3,59.8,54.9,64.7,62.1,57.7,66.5,61.5,56.2,66.9
"Oregon","Wasco County",55.2,44.9,65.8,56.5,47.4,66,54.9,45.5,64.6,56.2,47.6,65.1,55.4,47.8,63.4,56.2,48.4,64.3,55.2,48.2,62.5,57.2,50.6,64.1,58.6,52.5,65.1,59.2,53.9,64.7,58.6,52.6,64.8
"Oregon","Washington County",62.2,56,68.6,62.9,57.6,68.4,60.8,55,66.8,61.9,56.3,67.6,61.3,56.2,66.6,61.8,56.2,67.6,61.3,56,66.8,62.3,56.8,68,63.6,58.4,68.9,63.5,59,68.2,63.1,58,68.3
"Oregon","Wheeler County",57,48.8,65.6,60.4,53.3,67.8,55.9,49.6,62.5,56.8,51.4,62.3,57.7,53.2,62.5,58.6,54.1,63.2,58.5,55.4,61.8,58.3,55.4,61.3,62,58.8,65.3,63.3,60.9,65.8,62.8,60,65.7
"Oregon","Yamhill County",55.4,47.4,63.6,56.5,49.3,63.9,54.5,46.8,62.4,55.4,48,63,55,48.2,62.1,55.8,48.5,63.4,55.2,48.2,62.4,56.3,49.1,63.8,57,50.3,64,58.6,52.4,65.1,57.5,50.6,64.6
