"state","location","both_sexes_2002","females_2002","males_2002","both_sexes_2003","females_2003","males_2003","both_sexes_2004","females_2004","males_2004","both_sexes_2005","females_2005","males_2005","both_sexes_2006","females_2006","males_2006","both_sexes_2007","females_2007","males_2007","both_sexes_2008","females_2008","males_2008","both_sexes_2009","females_2009","males_2009","both_sexes_2010","females_2010","males_2010","both_sexes_2011","females_2011","males_2011","both_sexes_2012","females_2012","males_2012"
"California","Shasta County",59.3,52.1,66.8,60.2,53.7,66.9,58.3,51.7,65.2,59.1,52.9,65.5,57,51.8,62.5,58.2,52.5,64.1,55.6,49.6,61.7,56.7,50.7,62.8,56.3,50.7,62.1,56.7,51.5,62.1,56.9,51.2,62.8
"California","Sierra County",55,47.2,63.1,58,50.8,65.4,57.4,50.2,64.8,59.2,53.2,65.5,59.2,54.3,64.2,60.9,55.7,66.2,60,54.5,65.8,60.2,54.3,66.3,61.6,57.1,66.4,61.5,57.4,65.8,60.6,55.9,65.4
"California","Siskiyou County",58,50.9,65.3,59.3,53,65.9,57.9,51.3,64.8,58.3,52.2,64.6,58,52.7,63.5,58.5,52.9,64.3,58.5,52.8,64.4,59.5,53.8,65.5,58.3,52.7,64.1,58,52.8,63.4,58.5,53,64.2
"California","Solano County",59.8,51.3,68.6,60.9,53.1,69,59.6,52,67.4,60.5,53.6,67.7,59,53,65.2,59.3,53.1,65.7,58.8,52.3,65.5,58.6,52.6,64.9,58.9,53.1,64.8,59.4,54.1,65,58,51.9,64.3
"California","Sonoma County",68.1,62.2,74.3,68.8,63.5,74.3,67.8,62.5,73.3,68.7,63.8,73.8,67.6,63.4,71.9,67.9,63.6,72.5,66.8,62.1,71.6,67.5,63.1,72.2,67.3,63.2,71.5,68.6,64.7,72.6,67.3,62.7,72.2
"California","Stanislaus County",52,42.5,61.9,53.4,44.4,62.8,52.6,43.7,61.7,53.6,45.1,62.4,52.3,44.6,60.4,52.9,44.6,61.5,51.9,42.9,61.2,51.2,42.3,60.4,51.3,42.5,60.4,51.1,42.6,59.9,50.5,41.9,59.3
"California","Sutter County",52.9,44.2,61.9,54.5,46.5,62.8,53.6,45.7,61.9,55.2,47.7,63,53.9,47.3,60.7,54.4,47.3,61.6,52,44.4,60,52.6,44.7,60.8,52.6,44.7,60.8,54.3,46.5,62.4,52.4,43.9,61.1
"California","Tehama County",55.7,48.6,63,57.8,51.3,64.5,56.7,50.1,63.5,56.8,50.7,63.1,56.3,50.9,61.8,56,50.3,61.9,56.6,50.3,63,56.2,49.8,62.8,56.8,50.5,63.2,58.4,52.3,64.7,57.1,50.4,64.1
"California","Trinity County",58.4,51.5,65.6,60.7,54.8,66.9,59.6,53.5,65.9,60.5,55.1,66.2,59.8,55.4,64.4,60.5,55.9,65.2,59,53.9,64.4,60.5,55.3,66,62,57.4,66.8,61.9,57.8,66.3,61.8,57.5,66.4
"California","Tulare County",46.7,33.8,60.1,48.6,36.2,61.4,47.6,35.7,59.9,48,36.7,59.6,47,36.7,57.7,46.7,36.2,57.5,46.7,35.7,58.1,46.4,35.6,57.5,46.7,36.1,57.6,47.6,37.1,58.5,45.5,35.4,56
"California","Tuolumne County",61.8,55.7,68,62.9,57.5,68.4,61.2,56.1,66.5,61.9,57.3,66.6,60.8,57,64.7,60.1,56,64.2,58.8,54.5,63.4,58.3,54.1,62.7,58.5,54.5,62.7,59,55.5,62.7,58.3,54.9,61.9
"California","Ventura County",62.4,53.3,71.8,63.4,55.1,72,62,54,70.3,62.4,54.6,70.4,60.6,53.4,68.2,60.9,53.4,68.6,60,52,68.3,59.2,51.1,67.6,59.9,52.1,68,61.1,53.5,69,60,53.3,66.9
"California","Yolo County",62.9,53.4,72.8,64.1,55.4,73.1,63.3,54.7,72.3,63.2,55.2,71.6,61.8,54.6,69.3,62.9,55.5,70.6,62.5,54.8,70.4,62.7,55.4,70.3,63.4,56.5,70.5,62.7,56.2,69.5,62.4,55.2,69.8
"California","Yuba County",52.6,43.1,62.5,54.6,45.6,63.9,54.2,45.2,63.5,55,46.5,63.9,53.5,45.8,61.6,53.6,45.5,62,54,45.1,63.2,53.6,44.9,62.6,54.4,46,63.1,56.2,48,64.7,54.4,45.7,63.4
